step,sat_id,plane_id,true_anomaly_deg,altitude_km,ecef_x_km,ecef_y_km,ecef_z_km,battery_pct,fuel_pct,temp_c,roll_deg,pitch_deg,yaw_deg,fault_wheel,fault_thruster,fault_sensor,in_safe_mode,in_recovery,eclipse,gs_los,action_thrust,action_roll_tq,action_pitch_tq,action_yaw_tq,reward,health_score
195,7,1,41.07,550.0,-1500.6268,5697.5044,3631.3639,100.0,98.86,132.36,167.441,103.846,35.69,0,0,0,1,0,0,0,-0.2857,-0.216,-0.0797,0.0067,0.5648,0.1
195,8,1,207.2446,550.0,482.8408,-6423.7336,-2530.3659,100.0,96.88,134.11,3.937,25.007,132.559,0,0,0,1,0,0,0,-0.1292,-0.1688,0.0747,-0.1751,-0.1,0.1
195,9,1,160.8433,550.0,-2793.8496,-6066.6894,1813.815,100.0,96.97,132.15,323.44,237.082,4.631,0,0,0,1,0,0,0,-0.619,-0.1857,-0.1295,0.0706,-0.012,0.1
196,0,0,140.6436,550.0,-4621.0982,3776.2089,3505.1303,100.0,96.97,135.76,46.38,339.777,321.119,0,0,0,1,0,0,0,-0.6162,0.0333,-0.2102,-0.0965,0.0334,0.1
196,1,0,108.7434,550.0,-1280.7998,4343.1197,5234.2243,87.62,96.97,143.13,275.143,181.341,186.139,0,0,0,1,0,1,0,-0.003,0.0511,-0.0505,-0.3055,-0.1,0.1
196,2,0,103.5394,550.0,-668.989,4309.9366,5373.7456,86.38,97.0,132.37,248.211,171.902,271.435,0,0,0,1,0,1,0,-0.1547,-0.1444,0.0309,0.0306,-0.1,0.1
196,3,0,27.4885,550.0,6414.6281,493.8013,2551.2639,100.0,96.22,119.48,156.175,47.243,166.323,0,0,0,1,0,0,0,-0.5711,0.0553,-0.19,-0.0382,0.5975,0.1
196,4,0,190.6561,550.0,-6800.7799,777.7991,-1022.087,100.0,97.06,133.27,199.28,275.931,169.585,0,0,0,1,0,0,0,-0.6281,0.0515,-0.0588,-0.1414,-0.1,0.1
196,5,1,118.6663,550.0,-4307.1819,-2413.9753,4849.8606,100.0,97.06,135.02,314.692,98.366,145.051,0,0,0,1,0,0,0,-0.5866,0.1089,-0.2311,-0.1207,-0.1,0.1
196,6,1,121.6488,550.0,-4271.0416,-2741.955,4705.3297,100.0,95.77,158.32,350.209,66.598,225.174,0,0,0,1,0,0,0,-0.2794,0.1549,-0.1939,-0.1556,-0.1,0.1
196,7,1,42.0933,550.0,-1566.6924,5631.7994,3705.206,100.0,98.86,132.79,157.441,104.278,29.611,0,0,0,1,0,0,0,-0.4368,-0.0585,-0.1284,-0.0751,0.5713,0.1
196,8,1,208.2999,550.0,554.9015,-6381.6614,-2620.4432,100.0,96.88,134.54,353.937,23.474,128.159,0,0,0,1,0,0,0,-0.2567,-0.0025,0.0361,-0.2469,-0.1,0.1
196,9,1,162.299,550.0,-2715.527,-6140.1769,1680.5897,100.0,96.97,132.57,321.562,235.53,356.088,0,0,0,1,0,0,0,-0.7932,-0.0228,-0.1732,-0.0114,-0.02,0.1
197,0,0,141.9691,550.0,-4731.218,3730.8905,3405.3301,100.0,96.97,136.19,38.848,338.233,311.53,0,0,0,1,0,0,0,-0.6079,0.0326,-0.2099,-0.0984,0.0337,0.1
197,1,0,108.9562,550.0,-1300.6001,4345.2222,5227.5926,86.8,96.97,142.37,276.087,179.887,176.139,0,0,0,1,0,1,0,-0.0023,0.048,-0.0499,-0.3024,-0.1,0.1
197,2,0,105.5628,550.0,-902.8,4328.1287,5324.7061,85.6,97.0,131.59,238.211,169.173,272.309,0,0,0,1,0,1,0,-0.149,-0.144,0.0334,0.0296,-0.1,0.1
197,3,0,27.8882,550.0,6399.149,516.5164,2585.4097,100.0,96.22,119.9,150.267,43.672,156.323,0,0,0,1,0,0,0,-0.5673,0.0565,-0.1904,-0.0438,0.5163,0.1
197,4,0,191.9858,550.0,-6790.5647,686.2142,-1147.8595,100.0,97.06,133.69,189.332,276.396,161.556,0,0,0,1,0,0,0,-0.6257,0.0544,-0.0615,-0.1475,-0.1,0.1
197,5,1,119.5972,550.0,-4300.0582,-2512.116,4806.1433,100.0,97.06,135.47,310.888,95.352,135.051,0,0,0,1,0,0,0,-0.5725,0.1078,-0.2261,-0.1191,-0.1,0.1
197,6,1,120.6385,550.0,-4287.625,-2626.6892,4755.7351,100.0,95.77,158.79,353.19,64.138,215.174,0,0,0,1,0,0,0,0.1798,0.2428,-0.1117,-0.3017,-0.1,0.1
197,7,1,43.1321,550.0,-1633.5017,5563.3995,3778.9548,100.0,98.86,133.22,147.441,104.645,23.494,0,0,0,1,0,0,0,-0.4257,-0.0568,-0.1291,-0.0779,0.5767,0.1
197,8,1,209.3306,550.0,625.0274,-6338.6656,-2707.5635,100.0,96.88,134.97,343.949,21.945,123.66,0,0,0,1,0,0,0,-0.38,0.0234,0.0088,-0.1969,-0.1,0.1
197,9,1,163.7573,550.0,-2635.4614,-6210.0209,1546.0349,100.0,96.97,132.99,319.695,233.876,347.54,0,0,0,1,0,0,0,-0.8679,0.0195,-0.2052,-0.0131,-0.1285,0.1
198,0,0,143.3081,550.0,-4840.0519,3683.2846,3302.6584,100.0,96.97,136.62,31.331,336.585,301.89,0,0,0,1,0,0,0,-0.5998,0.032,-0.2096,-0.1004,0.0336,0.1
198,1,0,109.2101,550.0,-1325.169,4347.424,5219.5855,85.98,96.97,141.61,277.054,178.409,166.139,0,0,0,1,0,1,0,-0.0015,0.0448,-0.0493,-0.2993,-0.1,0.1
198,2,0,107.6119,550.0,-1138.4621,4341.5903,5268.2767,84.82,97.0,130.81,228.211,166.462,273.197,0,0,0,1,0,1,0,-0.1433,-0.1437,0.0359,0.0286,-0.1,0.1
198,3,0,28.3123,550.0,6382.4143,541.0792,2621.4998,100.0,96.22,120.33,144.387,40.006,146.323,0,0,0,1,0,0,0,-0.5632,0.0577,-0.1908,-0.0494,0.435,0.1
198,4,0,193.3001,550.0,-6777.0823,595.3814,-1271.5805,100.0,97.06,134.12,179.414,276.83,153.451,0,0,0,1,0,0,0,-0.6235,0.0575,-0.0642,-0.1535,-0.1,0.1
198,5,1,120.5665,550.0,-4291.5559,-2613.8305,4759.2729,100.0,97.06,135.91,307.137,92.228,125.051,0,0,0,1,0,0,0,-0.5564,0.1061,-0.2204,-0.1171,-0.1,0.1
198,6,1,119.6664,550.0,-4302.1868,-2514.7817,4802.8432,100.0,95.77,159.25,356.292,61.622,205.174,0,0,0,1,0,0,0,0.1816,0.2413,-0.1121,-0.2985,-0.1,0.1
198,7,1,44.1868,550.0,-1701.0494,5492.215,3852.5636,100.0,98.86,133.64,137.441,104.947,17.336,0,0,0,1,0,0,0,-0.4146,-0.0551,-0.1297,-0.0806,0.626,0.1
198,8,1,210.3361,550.0,693.1689,-6294.9257,-2791.7142,100.0,96.88,135.39,333.975,20.419,119.059,0,0,0,1,0,0,0,-0.3771,0.029,0.0059,-0.2055,-0.1,0.1
198,9,1,165.2175,550.0,-2553.7392,-6276.1197,1410.3116,100.0,96.97,133.41,317.837,232.12,338.984,0,0,0,1,0,0,0,-0.8644,0.0194,-0.2051,-0.0146,-0.0376,0.1
199,0,0,144.6601,550.0,-4947.4142,3633.381,3197.1669,100.0,96.97,137.06,23.779,334.832,292.273,0,0,0,1,0,0,0,-1.0,-0.073,-0.2074,0.0455,0.0328,0.1
199,1,0,109.505,550.0,-1354.4871,4349.7,5210.155,85.16,96.97,140.85,277.946,176.94,156.139,0,0,0,1,0,1,0,0.1402,-0.1487,0.0168,-0.234,-0.1,0.1
199,2,0,109.6864,550.0,-1375.5943,4350.1021,5204.286,84.0,97.0,130.05,218.211,163.784,274.11,0,0,0,1,0,1,0,-0.0989,-0.262,0.0652,0.0505,-0.1,0.1
199,3,0,28.761,550.0,6364.3614,567.5046,2659.5269,100.0,96.22,120.76,138.414,36.312,136.323,0,0,0,1,0,0,0,-0.2352,-0.1882,-0.0541,0.0012,0.3628,0.1
199,4,0,194.5985,550.0,-6760.4717,505.412,-1393.1338,100.0,97.06,134.54,169.502,277.199,145.295,0,0,0,1,0,0,0,-0.7495,0.0117,-0.1288,-0.1008,-0.1,0.1
199,5,1,121.5739,550.0,-4281.5482,-2718.9742,4709.1151,100.0,97.06,136.34,303.326,89.022,115.051,0,0,0,1,0,0,0,-0.292,-0.1192,-0.163,-0.0196,-0.0671,0.1
199,6,1,118.7326,550.0,-4314.8781,-2406.3897,4846.7882,100.0,95.77,159.73,359.506,59.021,195.174,0,0,0,1,0,0,0,0.1079,0.2252,-0.1713,-0.3245,-0.1,0.1
199,7,1,45.2578,550.0,-1769.3274,5418.1545,3925.9805,100.0,98.86,134.07,127.441,105.269,11.178,0,0,0,1,0,0,0,-0.0154,-0.2771,0.0392,-0.0001,1.0,0.1
199,8,1,211.316,550.0,759.2808,-6250.6193,-2872.8892,100.0,96.88,135.81,323.992,18.862,114.38,0,0,0,1,0,0,0,-0.5115,-0.0186,-0.0635,-0.1561,-0.1,0.1
199,9,1,166.6785,550.0,-2470.4523,-6338.3821,1273.5852,100.0,96.97,133.84,315.879,230.324,330.41,0,0,0,1,0,0,0,-0.0591,-0.1996,-0.0777,-0.034,-0.0472,0.1
200,0,0,146.0243,550.0,-5053.12,3581.1756,3088.9158,100.0,96.97,137.49,16.21,332.945,282.689,0,0,0,1,0,0,0,-1.0,-0.0325,-0.2692,0.0654,0.0315,0.1
200,1,0,109.8409,550.0,-1388.5317,4352.0186,5199.2456,84.35,96.97,140.09,278.772,175.472,146.139,0,0,0,1,0,1,0,-0.0062,-0.1313,0.0046,-0.2327,-0.1,0.1
200,2,0,111.7858,550.0,-1613.7906,4353.4507,5132.581,86.13,97.0,130.49,208.211,161.136,275.037,0,0,0,1,0,0,0,-0.0362,-0.2758,0.0606,0.0262,-0.1,0.1
200,3,0,29.2345,550.0,6344.9231,595.8078,2699.4823,100.0,96.22,121.19,132.323,32.601,126.324,0,0,0,1,0,0,0,-0.1475,-0.2342,-0.037,0.0007,0.4697,0.1
200,4,0,195.88,550.0,-6740.8793,416.4139,-1512.4111,100.0,97.06,134.97,159.596,277.503,137.087,0,0,0,1,0,0,0,-0.7485,0.0138,-0.1314,-0.1058,-0.1,0.1
200,5,1,122.6032,550.0,-4270.142,-2825.6625,4656.3676,100.0,97.06,136.77,299.483,85.725,105.051,0,0,0,1,0,0,0,-0.3601,-0.0658,-0.1822,-0.0181,-0.0585,0.1
200,6,1,117.8375,550.0,-4325.8476,-2301.6584,4887.7042,100.0,95.77,160.2,2.846,56.332,185.174,0,0,0,1,0,0,0,0.1008,0.2526,-0.1764,-0.3084,-0.1,0.1
200,7,1,46.3458,550.0,-1838.3241,5341.1251,3999.1484,100.0,98.86,134.51,117.441,105.614,5.014,0,0,0,1,0,0,0,0.0316,-0.3077,0.0471,-0.0136,1.0,0.1
200,8,1,212.2857,550.0,824.5156,-6205.1424,-2952.3927,100.0,96.88,136.24,314.002,17.271,109.619,0,0,0,1,0,0,0,-0.5109,-0.0134,-0.0662,-0.1641,-0.1,0.1
200,9,1,168.1396,550.0,-2385.6977,-6396.7285,1136.0246,100.0,96.97,134.29,313.832,228.442,321.864,0,0,0,1,0,0,0,-0.5986,-0.1783,-0.1722,0.0532,-0.0571,0.1
201,0,0,147.4,550.0,-5156.986,3526.6707,2977.9742,100.0,96.97,137.93,8.624,330.924,273.137,0,0,0,1,0,0,0,-1.0,-0.0335,-0.2691,0.0636,0.0296,0.1
201,1,0,110.2177,550.0,-1427.2762,4354.3411,5186.7945,83.53,96.97,139.32,279.531,174.007,136.139,0,0,0,1,0,1,0,-0.0047,-0.1351,0.0047,-0.2286,-0.1,0.1
201,2,0,113.9097,550.0,-1852.6202,4351.4303,5053.0282,88.24,97.0,130.93,198.211,158.488,276.027,0,0,0,1,0,0,0,-0.2523,-0.3212,-0.0001,0.1274,-0.1,0.1
201,3,0,29.7332,550.0,6324.0279,626.0043,2741.3557,100.0,96.22,121.61,126.115,28.87,116.325,0,0,0,1,0,0,0,-0.1361,-0.2346,-0.0368,-0.0002,0.4758,0.1
201,4,0,197.1439,550.0,-6718.458,328.4914,-1629.3116,100.0,97.06,135.4,149.698,277.74,128.823,0,0,0,1,0,0,0,-0.7454,0.0153,-0.133,-0.1109,-0.1,0.1
201,5,1,123.654,550.0,-4257.2648,-2933.7722,4600.9692,100.0,97.06,137.19,295.604,82.338,95.051,0,0,0,1,0,0,0,-0.3464,-0.0697,-0.1803,-0.0173,-0.0503,0.1
201,6,1,116.9814,550.0,-4335.2409,-2200.721,4925.7238,100.0,95.77,160.68,6.311,53.557,175.174,0,0,0,1,0,0,0,0.1767,0.2485,-0.1696,-0.3599,-0.1,0.1
201,7,1,47.4511,550.0,-1908.0244,5261.0324,4072.0047,100.0,98.86,134.95,107.441,105.984,358.842,0,0,0,1,0,0,0,0.0458,-0.3073,0.0485,-0.0152,0.7765,0.1
201,8,1,213.2447,550.0,888.8265,-6158.5868,-3030.1877,100.0,96.88,136.66,304.007,15.647,104.773,0,0,0,1,0,0,0,-0.5071,-0.0116,-0.0669,-0.1683,-0.1,0.1
201,9,1,169.5999,550.0,-2299.5773,-6451.0911,997.8018,100.0,96.97,134.73,311.695,226.475,313.344,0,0,0,1,0,0,0,-0.5962,-0.1797,-0.1708,0.0533,-0.0671,0.1
202,0,0,148.7867,550.0,-5258.8314,3469.8748,2864.4201,100.0,96.97,138.37,1.021,328.768,263.615,0,0,0,1,0,0,0,-1.0,-0.0344,-0.269,0.0617,0.0271,0.1
202,1,0,110.6354,550.0,-1470.69,4356.6223,5172.7318,85.66,96.97,139.76,280.221,172.545,126.139,0,0,0,1,0,0,0,-0.0032,-0.1389,0.0048,-0.2244,-0.1,0.1
202,2,0,116.0576,550.0,-2091.6286,4343.8439,4965.5161,90.32,97.0,131.39,188.211,155.782,277.122,0,0,0,1,0,0,0,-0.4959,-0.2576,-0.1142,0.2095,-0.1,0.1
202,3,0,30.2572,550.0,6301.5996,658.1094,2785.1348,100.0,96.22,122.04,119.79,25.122,106.325,0,0,0,1,0,0,0,-0.1248,-0.235,-0.0367,-0.0011,0.4811,0.1
202,4,0,198.3895,550.0,-6693.3671,241.745,-1743.7425,100.0,97.06,135.82,139.808,277.909,120.501,0,0,0,1,0,0,0,-0.7423,0.0167,-0.1346,-0.1161,-0.1,0.1
202,5,1,124.7259,550.0,-4242.8449,-3043.1743,4542.8623,100.0,97.06,137.62,291.689,78.862,85.051,0,0,0,1,0,0,0,-0.3325,-0.0736,-0.1783,-0.0166,-0.0425,0.1
202,6,1,116.1645,550.0,-4343.2003,-2103.6997,4960.9777,100.0,95.77,161.15,9.858,50.722,165.174,0,0,0,1,0,0,0,0.4273,0.166,-0.1211,-0.4049,-0.1,0.1
202,7,1,48.5741,550.0,-1978.4096,5177.7808,4144.481,100.0,98.86,135.38,97.441,106.359,352.662,0,0,0,1,0,0,0,0.0178,-0.2831,0.0106,-0.015,0.6795,0.1
202,8,1,214.1926,550.0,952.1689,-6111.0458,-3106.2412,100.0,96.88,137.09,294.007,13.989,99.841,0,0,0,1,0,0,0,-0.5035,-0.0097,-0.0675,-0.1725,-0.1,0.1
202,9,1,171.0585,550.0,-2212.1976,-6501.4141,859.0911,100.0,96.97,135.17,309.468,224.423,304.851,0,0,0,1,0,0,0,-0.5939,-0.1809,-0.1695,0.0533,-0.0773,0.1
203,0,0,150.1834,550.0,-5358.4783,3410.8033,2748.3398,100.0,96.97,138.8,353.4,326.477,254.123,0,0,0,1,0,0,0,-1.0,-0.0354,-0.2688,0.0597,0.0241,0.1
203,1,0,111.0938,550.0,-1518.7378,4358.8105,5156.9804,87.79,96.97,140.2,280.821,171.034,116.139,0,0,0,1,0,0,0,-0.3503,-0.1774,-0.096,-0.0902,-0.1,0.1
203,2,0,118.229,550.0,-2330.3388,4330.5054,4869.9573,92.41,97.0,131.85,178.211,153.021,278.321,0,0,0,1,0,0,0,-0.4844,-0.2594,-0.1115,0.2081,-0.1,0.1
203,3,0,30.8068,550.0,6277.5574,692.1383,2830.8053,100.0,96.22,122.47,113.347,21.355,96.325,0,0,0,1,0,0,0,-0.114,-0.2355,-0.0365,-0.002,0.4856,0.1
203,4,0,199.6161,550.0,-6665.7706,156.2709,-1855.6191,100.0,97.06,136.25,129.928,278.011,112.118,0,0,0,1,0,0,0,-0.7391,0.0182,-0.136,-0.1213,-0.1,0.1
203,5,1,125.8185,550.0,-4226.8118,-3153.7341,4481.9934,100.0,97.06,138.05,287.735,75.298,75.051,0,0,0,1,0,0,0,-0.3195,-0.0776,-0.1763,-0.016,-0.0352,0.1
203,6,1,115.387,550.0,-4349.8645,-2010.7059,4993.5941,100.0,95.77,161.61,13.463,47.817,155.174,0,0,0,1,0,0,0,0.0435,0.115,-0.1422,-0.3455,-0.1,0.1
203,7,1,49.7154,550.0,-2049.4571,5091.2736,4216.5033,100.0,98.86,135.81,87.441,106.738,346.471,0,0,0,1,0,0,0,0.0318,-0.2805,0.0095,-0.0225,0.5836,0.1
203,8,1,215.1287,550.0,1014.5004,-6062.6147,-3180.524,100.0,96.88,137.51,284.007,12.297,94.821,0,0,0,1,0,0,0,-0.4999,-0.0078,-0.0682,-0.1767,-0.1,0.1
203,9,1,172.5146,550.0,-2123.669,-6547.6539,720.0686,100.0,96.97,135.61,307.149,222.288,296.384,0,0,0,1,0,0,0,-0.5917,-0.1821,-0.1681,0.0532,-0.0877,0.1
204,0,0,151.5896,550.0,-5455.7528,3349.4781,2629.8286,100.0,96.97,139.23,345.718,324.111,244.632,0,0,0,1,0,0,0,-0.6777,-0.124,-0.152,-0.0002,0.0205,0.1
204,1,0,111.5929,550.0,-1571.38,4360.8472,5139.4569,89.93,96.97,140.63,281.409,169.449,106.139,0,0,0,1,0,0,0,-0.0856,-0.0264,-0.1479,-0.1068,-0.1,0.1
204,2,0,120.4231,550.0,-2568.2527,4311.2411,4766.2899,94.5,97.0,132.3,168.211,150.225,279.604,0,0,0,1,0,0,0,-0.3369,-0.2808,-0.0708,0.1677,-0.1,0.1
204,3,0,31.3823,550.0,6251.8156,728.1063,2878.3509,100.0,96.22,122.91,106.841,17.494,86.363,0,0,0,1,0,0,0,-0.9589,-0.1258,-0.1882,0.0746,0.3895,0.1
204,4,0,200.8229,550.0,-6635.8376,72.1614,-1964.8645,100.0,97.06,136.68,120.057,278.044,103.672,0,0,0,1,0,0,0,-0.7359,0.0197,-0.1375,-0.1265,-0.1,0.1
204,5,1,126.9316,550.0,-4209.096,-3265.3113,4418.3134,100.0,97.06,138.48,283.672,71.673,65.055,0,0,0,1,0,0,0,-0.5276,-0.2178,-0.1211,0.0092,-0.0283,0.1
204,6,1,114.6491,550.0,-4355.3676,-1921.8407,5023.6981,100.0,95.77,162.06,17.125,44.835,145.174,0,0,0,1,0,0,0,-0.0892,0.1125,-0.1509,-0.3086,-0.1,0.1
204,7,1,50.8755,550.0,-2121.14,5001.4137,4287.991,100.0,98.86,136.26,77.441,107.026,340.317,0,0,0,1,0,0,0,-0.7212,-0.2,-0.184,0.0731,0.3887,0.1
204,8,1,216.0527,550.0,1075.7806,-6013.3897,-3253.011,100.0,96.88,137.94,274.007,10.571,89.711,0,0,0,1,0,0,0,-0.4964,-0.006,-0.0687,-0.1809,-0.1,0.1
204,9,1,173.9672,550.0,-2034.1058,-6589.7797,580.9111,100.0,96.97,136.05,304.739,220.068,287.944,0,0,0,1,0,0,0,-0.5897,-0.1833,-0.1667,0.0529,-0.0983,0.1
205,0,0,153.0044,550.0,-5550.4854,3285.9281,2508.9897,100.0,96.97,139.66,337.973,321.668,235.139,0,0,0,1,0,0,0,-0.6672,-0.1249,-0.1515,-0.0022,0.0164,0.1
205,1,0,112.1326,550.0,-1628.5714,4362.6674,5120.0712,92.08,96.97,141.05,281.98,167.79,96.139,0,0,0,1,0,0,0,-0.0857,-0.034,-0.149,-0.0989,-0.1,0.1
205,2,0,122.6395,550.0,-2804.8526,4285.8912,4654.4795,96.64,97.0,132.73,158.211,147.434,280.913,0,0,0,1,0,0,0,-0.0185,-0.2467,0.0104,0.0532,-0.1,0.1
205,3,0,31.9841,550.0,6224.2838,766.0279,2927.7522,100.0,96.22,123.35,100.271,13.539,76.437,0,0,0,1,0,0,0,-0.9507,-0.1283,-0.1876,0.0742,0.3926,0.1
205,4,0,202.0092,550.0,-6603.7407,-10.496,-2071.4101,100.0,97.06,137.11,110.197,278.007,95.16,0,0,0,1,0,0,0,-0.7326,0.0213,-0.1388,-0.1318,-0.1,0.1
205,5,1,128.0646,550.0,-4189.6303,-3377.7605,4351.7782,100.0,97.06,138.92,279.498,67.989,55.064,0,0,0,1,0,0,0,-0.514,-0.2217,-0.1191,0.0084,-0.0219,0.1
205,6,1,113.951,550.0,-4359.8393,-1837.196,5051.411,100.0,95.77,162.52,20.853,41.795,135.174,0,0,0,1,0,0,0,0.4695,0.1346,-0.1176,-0.3222,-0.1,0.1
205,7,1,52.0546,550.0,-2193.427,4908.1034,4358.8576,100.0,98.86,136.7,67.441,107.221,334.197,0,0,0,1,0,0,0,-0.7057,-0.1998,-0.1848,0.0688,0.2979,0.1
205,8,1,216.9641,550.0,1135.9718,-5963.4682,-3323.681,100.0,96.88,138.36,264.007,8.81,84.508,0,0,0,1,0,0,0,-0.4931,-0.0041,-0.0693,-0.185,-0.1,0.1
205,9,1,175.4155,550.0,-1943.6252,-6627.7733,441.7958,100.0,96.97,136.49,302.237,217.767,279.53,0,0,0,1,0,0,0,-0.5877,-0.1844,-0.1652,0.0526,-0.1,0.1
206,0,0,154.4271,550.0,-5642.5119,3220.1888,2385.9347,100.0,96.97,140.09,330.165,319.15,225.644,0,0,0,1,0,0,0,-0.6568,-0.1256,-0.1512,-0.0043,0.0116,0.1
206,1,0,112.7126,550.0,-1690.2616,4364.1999,5098.7269,94.22,96.97,141.48,282.529,166.056,86.139,0,0,0,1,0,0,0,-0.086,-0.0417,-0.1499,-0.091,-0.1,0.1
206,2,0,124.8774,550.0,-3039.6038,4254.3119,4534.5209,98.74,97.0,133.18,148.211,144.614,282.296,0,0,0,1,0,0,0,-0.4416,-0.2716,-0.0582,0.1472,-0.1,0.1
206,3,0,32.6124,550.0,6194.8665,805.9174,2978.9875,100.0,96.22,123.78,93.635,9.491,66.548,0,0,0,1,0,0,0,-0.9422,-0.1309,-0.1869,0.0737,0.395,0.1
206,4,0,203.1745,550.0,-6569.6555,-91.6179,-2175.1951,100.0,97.06,137.54,100.349,277.901,86.579,0,0,0,1,0,0,0,-0.7293,0.0229,-0.1401,-0.137,-0.1,0.1
206,5,1,129.2171,550.0,-4168.349,-3490.9307,4282.3487,100.0,97.06,139.35,275.211,64.246,45.077,0,0,0,1,0,0,0,-0.5004,-0.2254,-0.1171,0.0075,-0.016,0.1
206,6,1,113.2929,550.0,-4363.4044,-1756.8545,5076.85,100.0,95.77,162.98,24.645,38.698,125.174,0,0,0,1,0,0,0,0.4763,0.1273,-0.1139,-0.3169,-0.1,0.1
206,7,1,53.2534,550.0,-2266.2822,4811.2451,4429.0096,100.0,98.86,137.15,57.441,107.324,328.109,0,0,0,1,0,0,0,-0.6899,-0.1996,-0.1853,0.0646,0.2608,0.1
206,8,1,217.8625,550.0,1195.0384,-5912.9482,-3392.5165,100.0,96.88,138.79,254.007,7.014,79.21,0,0,0,1,0,0,0,-0.4898,-0.0022,-0.0698,-0.189,-0.1,0.1
206,9,1,176.8586,550.0,-1852.3475,-6661.629,302.8993,100.0,96.97,136.93,299.642,215.383,271.142,0,0,0,1,0,0,0,-0.5859,-0.1854,-0.1638,0.0522,-0.1,0.1
207,0,0,155.8569,550.0,-5731.6743,3152.3026,2260.7829,100.0,96.97,140.52,322.294,316.557,216.146,0,0,0,1,0,0,0,-0.6465,-0.1262,-0.1508,-0.0065,0.0064,0.1
207,1,0,113.333,550.0,-1756.394,4365.3668,5075.322,96.36,96.97,141.91,283.054,164.247,76.139,0,0,0,1,0,0,0,-0.0865,-0.0494,-0.1508,-0.0831,-0.1,0.1
207,2,0,127.1359,550.0,-3271.9561,4216.3768,4406.4397,100.0,97.0,133.62,138.211,141.766,283.752,0,0,0,1,0,0,0,-0.4292,-0.2732,-0.0553,0.1452,-0.1,0.1
207,3,0,33.2676,550.0,6163.4633,847.7881,3032.0317,100.0,96.22,124.22,86.933,5.35,56.696,0,0,0,1,0,0,0,-0.9334,-0.1335,-0.1863,0.0733,0.3967,0.1
207,4,0,204.318,550.0,-6533.7603,-171.1258,-2276.1664,100.0,97.06,137.97,90.513,277.723,77.928,0,0,0,1,0,0,0,-0.7258,0.0245,-0.1413,-0.1423,-0.1,0.1
207,5,1,130.3888,550.0,-4145.1891,-3604.6662,4209.9916,100.0,97.06,139.79,270.81,60.445,35.092,0,0,0,1,0,0,0,-0.4867,-0.2289,-0.1151,0.0064,-0.0106,0.1
207,6,1,112.675,550.0,-4366.1825,-1680.8904,5100.1273,100.0,95.77,163.43,28.498,35.545,115.174,0,0,0,1,0,0,0,0.4831,0.1199,-0.1102,-0.3116,-0.1,0.1
207,7,1,54.4722,550.0,-2339.6645,4710.7415,4498.347,100.0,98.86,137.59,47.441,107.334,322.051,0,0,0,1,0,0,0,-0.6739,-0.1996,-0.1854,0.0606,0.2241,0.1
207,8,1,218.7474,550.0,1252.9469,-5861.9279,-3459.5037,100.0,96.88,139.22,244.007,5.183,73.816,0,0,0,1,0,0,0,-0.4867,-0.0003,-0.0702,-0.1931,-0.1,0.1
207,9,1,178.2956,550.0,-1760.3951,-6691.3544,164.3972,100.0,96.97,137.37,296.954,212.918,262.781,0,0,0,1,0,0,0,-0.5841,-0.1864,-0.1623,0.0517,-0.1,0.1
208,0,0,157.293,550.0,-5817.821,3082.3187,2133.6613,100.0,96.97,140.94,314.391,313.858,206.639,0,0,0,1,0,0,0,-0.8062,-0.0637,-0.2127,-0.0168,0.0005,0.1
208,1,0,113.9934,550.0,-1826.9056,4366.0844,5049.7489,98.5,96.97,142.34,283.539,162.379,66.139,0,0,0,1,0,0,0,0.1126,-0.081,-0.1166,-0.1096,-0.1,0.1
208,2,0,129.4144,550.0,-3501.3468,4171.9785,4270.2936,100.0,97.0,134.07,128.211,138.891,285.284,0,0,0,1,0,0,0,-0.429,-0.254,-0.0531,0.1537,-0.1,0.1
208,3,0,33.95,550.0,6129.9685,891.6527,3086.8564,100.0,96.22,124.66,80.148,1.123,46.877,0,0,0,1,0,0,0,-0.8808,-0.1661,-0.1715,0.0662,0.3978,0.1
208,4,0,205.439,550.0,-6496.2349,-248.9455,-2374.2788,100.0,97.06,138.4,80.689,277.475,69.203,0,0,0,1,0,0,0,-0.7224,0.026,-0.1424,-0.1475,-0.1,0.1
208,5,1,131.5792,550.0,-4120.0902,-3718.8065,4134.6797,100.0,97.06,140.22,266.31,56.582,25.111,0,0,0,1,0,0,0,-0.528,-0.1978,-0.1264,0.0053,-0.0057,0.1
208,6,1,112.0973,550.0,-4368.2878,-1609.3704,5121.3504,100.0,95.77,163.89,32.425,32.329,105.174,0,0,0,1,0,0,0,0.3205,0.1493,-0.1292,-0.296,-0.1,0.1
208,7,1,55.7115,550.0,-2413.5279,4606.496,4566.7624,100.0,98.86,138.04,37.441,107.258,316.021,0,0,0,1,0,0,0,-0.6104,-0.2333,-0.1713,0.054,0.1877,0.1
208,8,1,219.6183,550.0,1309.6662,-5810.5061,-3524.6325,100.0,96.88,139.64,234.008,3.317,68.324,0,0,0,1,0,0,0,-0.4837,0.0016,-0.0706,-0.197,-0.1,0.1
208,9,1,179.7257,550.0,-1667.8923,-6716.9693,26.463,100.0,96.97,137.81,294.173,210.373,254.444,0,0,0,1,0,0,0,-0.5825,-0.1873,-0.1609,0.0511,-0.1,0.1
